id,video_name,large_vs_large,large_vs_small,int_vs_int,large_vs_female,small_vs_female,int_vs_female,female_vs_female,female_vs_male,large_courting,intermediate_courting,small_courting,number_focal,number_large_male,number_small_male,number_model_female,male_chased_juvenile,tank_id,pairwise_distance_large_males,pairwise_distance_small_males,pairwise_distance_females,pairewise_distance_juvs,total_fish,date,comments,small_vs_small,observer,treatment,total_courtship,total_aggression,aggression_towards_females_by_males,aggression_towards_males_by_males,good_video
FF3_09-22-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_22_2016_FF3_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,0.0,0.0,7.0,0.0,FF3,NaN,NaN,351.51,439.89666666666665,15.666666666666666,2016-09-22,0,0,RE,FF,0.0,0.0,0.0,0.0,TRUE
FF3_09-29-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_29_2016_FF3_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.666666666666666,0.0,0.0,7.0,0.0,FF3,NaN,NaN,328.96666666666664,390.78,20.666666666666668,2016-09-29,0,0,RE,FF,0.0,0.0,0.0,0.0,TRUE
FF3_10-07-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_07_2016_FF3_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,7.666666666666667,0.0,0.0,8.0,0.0,FF3,NaN,NaN,603.0466666666667,557.48,15.666666666666666,2016-10-07,0,0,RE,FF,0.0,0.6666666666666666,0.0,0.0,TRUE
FF3_10-11-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_11_2016_FF3_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.666666666666666,0.0,0.0,7.666666666666667,0.0,FF3,NaN,NaN,531.2366666666667,529.6333333333333,20.333333333333332,2016-10-11,0,0,RE,FF,0.0,0.0,0.0,0.0,TRUE
FF3_10-18-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_18_2016_FF3_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,6.333333333333333,0.0,0.0,7.333333333333333,0.0,FF3,NaN,NaN,453.71666666666664,496.37333333333333,13.666666666666666,2016-10-18,0,0,SK,FF,0.0,0.3333333333333333,0.0,0.0,TRUE
FF3_11-03-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_03_2016_FF3_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,11.666666666666666,0.0,0.0,7.333333333333333,0.0,FF3,NaN,NaN,624.9266666666666,603.24,19.0,2016-11-03,0,0,RE,FF,0.0,0.3333333333333333,0.0,0.0,TRUE
FF3_11-07-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_07_2016_FF3_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,0.0,0.0,6.333333333333333,0.0,FF3,NaN,NaN,507.05333333333334,643.8066666666667,13.666666666666666,2016-11-07,0,0,SK,FF,0.0,0.0,0.0,0.0,TRUE
FF3_11-17-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_17_2016_FF3_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666,0.0,0.0,6.333333333333333,0.0,FF3,NaN,NaN,397.86,698.9633333333334,16.0,2016-11-17,0,0,RE,FF,0.0,0.0,0.0,0.0,TRUE
FF4_07-22-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copeied from the mollusk 8_30_16/short_videos/07_22_2016_FF4_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.666666666666667,0.0,FF4,NaN,NaN,283.28333333333336,724.3833333333333,10.666666666666666,2016-07-22,0,0,RE,FF,0.0,0.0,0.0,0.0,TRUE
FF4_07-25-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copeied from the mollusk 8_30_16/short_videos/07_25_2016_FF4_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,FF4,NaN,NaN,321.41,530.84,8.0,2016-07-25,,0,SK,FF,0.0,0.6666666666666666,0.0,0.0,TRUE
FF4_08-05-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_05_2016_FF4_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.666666666666667,0.0,0.0,6.666666666666667,0.0,FF4,NaN,NaN,294.1766666666667,480.69,11.333333333333334,2016-08-05,0,0,SK,FF,0.0,1.0,0.0,0.0,TRUE
FF4_08-08-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_08_2016_FF4_1min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.5,0.0,FF4,NaN,NaN,275.71000000000004,701.5450000000001,11.5,2016-08-08,0,0,RE,FF,0.0,0.0,0.0,0.0,FALSE
FF4_08-19-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_19_2016_FF4_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,0.0,0.0,5.666666666666667,0.0,FF4,NaN,NaN,518.0733333333334,497.54,16.333333333333332,2016-08-19,0,0,RE,FF,0.0,0.0,0.0,0.0,TRUE
FF4_08-29-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_29_2016_FF4_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.333333333333334,0.0,0.0,6.333333333333333,0.0,FF4,NaN,NaN,420.7733333333333,534.47,16.666666666666668,2016-08-29,0,0,RE,FF,0.0,0.0,0.0,0.0,TRUE
FF4_09-16-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_16_2016_FF4_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.666666666666667,0.0,FF4,NaN,NaN,388.98,513.5966666666667,19.666666666666668,2016-09-16,0,0,RE,FF,0.0,0.0,0.0,0.0,TRUE
FF4_09-23-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_23_2016_FF4_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.666666666666668,0.0,0.0,8.0,0.0,FF4,NaN,NaN,397.5733333333333,545.0433333333334,25.666666666666668,2016-09-23,0,0,RE,FF,0.0,0.0,0.0,0.0,TRUE
FF4_09-29-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_29_2016_FF4_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,7.333333333333333,0.0,FF4,NaN,NaN,364.4033333333333,489.56666666666666,22.333333333333332,2016-09-29,0,0,RE,FF,0.0,0.0,0.0,0.0,TRUE
FF4_10-06-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_06_2016_FF4_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,6.5,0.0,FF4,NaN,NaN,373.2166666666667,492.29,14.833333333333334,2016-10-06,0,0,RE,FF,0.0,0.0,0.0,0.0,FALSE
FF4_10-13-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_13_2016_FF4_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333333333334,0.0,0.0,6.0,0.0,FF4,NaN,NaN,499.7366666666667,588.29,17.333333333333332,2016-10-13,0,0,RE,FF,0.0,0.0,0.0,0.0,TRUE
FF4_10-20-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_20_2016_FF4_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.666666666666666,0.0,0.0,7.666666666666667,0.0,FF4,NaN,NaN,386.38666666666666,499.24333333333334,22.333333333333332,2016-10-20,0,0,RE,FF,0.0,0.0,0.0,0.0,TRUE
FF4_10-27-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_27_2016_FF4_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,6.666666666666667,0.0,FF4,NaN,NaN,420.86,414.19,10.333333333333334,2016-10-27,0,0,RE,FF,0.0,0.0,0.0,0.0,TRUE
FF4_11-08-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_08_2016_FF4_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,6.0,0.0,FF4,NaN,NaN,339.4866666666667,389.8866666666667,9.333333333333334,2016-11-08,0,0,SK,FF,0.0,0.0,0.0,0.0,TRUE
FF4_11-17-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_17_2016_FF4_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.666666666666667,0.0,FF4,NaN,NaN,265.63,715.9466666666666,14.666666666666666,2016-11-17,0,0,RE,FF,0.0,0.0,0.0,0.0,TRUE
INT1_03-20-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/03_20_2016_INT1_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.3333333333333333,0.0,5.0,4.0,0.0,3.6666666666666665,0.0,INT1,523.4466666666667,NaN,497.6566666666667,504.4566666666667,12.666666666666666,2016-03-20,,NA,NA,INT,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,TRUE
INT1_03-27-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/03_27_2016_INT1_11min.mp4,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,4.333333333333333,4.0,0.0,3.6666666666666665,0.0,INT1,594.6066666666667,NaN,273.35,418.86,12.0,2016-03-27,,NA,NA,INT,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666,TRUE
INT1_04-03-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/04_03_2016_INT1_11min.mp4,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,5.333333333333333,3.3333333333333335,0.0,3.3333333333333335,0.0,INT1,409.73333333333335,NaN,343.25333333333333,470.1133333333333,12.0,2016-04-03,,NA,NA,INT,2.6666666666666665,1.6666666666666667,0.0,1.6666666666666667,TRUE
INT1_04-10-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/04_10_2016_INT1_11min.mp4,0.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,0.0,2.5,0.0,9.5,4.0,0.0,3.5,0.0,INT1,524.785,NaN,247.14999999999998,526.48,17.0,2016-04-10,gonopodial wiggle and parallel swimming,NA,NA,INT,2.5,2.0,0.5,1.5,FALSE
INT1_06-07-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/06_07_2016_INT1_1min.mp4,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,12.5,3.0,0.0,6.5,0.0,INT1,380.71,NaN,441.82,398.0,22.0,2016-06-07,,NA,NA,INT,2.0,2.5,1.0,1.5,FALSE
INT1_06-13-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/06_13_2016_INT1_11min.mp4,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.6666666666666667,0.0,19.0,3.3333333333333335,0.0,4.0,0.0,INT1,459.47333333333336,NaN,150.15666666666667,435.41,26.333333333333332,2016-06-13,,0,Quin Hricik,INT,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.3333333333333333,TRUE
INT1_06-24-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/06_24_2016_INT1_11min.mp4,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3.0,0.0,11.666666666666666,3.0,0.0,4.0,0.0,INT1,641.2566666666667,NaN,149.57333333333332,540.0333333333333,18.666666666666668,2016-06-24,,0,Quin Hricik,INT,3.0,1.0,0.0,0.6666666666666666,TRUE
INT1_07-01-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/07_01_2016_INT1_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,14.666666666666666,2.6666666666666665,0.0,3.6666666666666665,0.0,INT1,636.9233333333333,NaN,408.8233333333333,611.0266666666666,21.0,2016-07-01,0,0,RE,INT,0.6666666666666666,0.0,0.0,0.0,TRUE
INT1_07-07-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/07_07_2016_INT1_11min.mp4,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,15.666666666666666,3.6666666666666665,0.0,3.6666666666666665,0.0,INT1,567.9933333333333,NaN,438.67,478.59,23.0,2016-07-07,One male courted two females,0,RE,INT,1.6666666666666667,1.3333333333333333,0.0,1.3333333333333333,TRUE
INT1_07-11-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/07_11_2016_INT1_11min.mp4,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,3.6666666666666665,0.0,14.666666666666666,3.6666666666666665,0.0,3.3333333333333335,0.0,INT1,517.97,NaN,404.06666666666666,556.25,21.666666666666668,2016-07-11,One female was courted by three males,0,RE,INT,3.6666666666666665,1.6666666666666667,1.0,0.6666666666666666,TRUE
INT1_07-18-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copeied from the mollusk 8_30_16/short_videos/07_18_2016_INT1_11min.mp4,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.6666666666666665,0.0,16.333333333333332,4.0,0.0,3.3333333333333335,0.0,INT1,483.50666666666666,NaN,514.01,464.70666666666665,23.666666666666668,2016-07-18,One male courted same female 5 times,0,RE,INT,3.6666666666666665,4.0,3.0,1.0,TRUE
INT1_07-29-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copeied from the mollusk 8_30_16/short_videos/07_29_2016_INT1_11min.mp4,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,3.6666666666666665,0.0,4.0,0.0,INT1,616.64,NaN,473.47666666666663,480.4033333333333,22.666666666666668,2016-07-29,0,0,RE,INT,1.0,0.6666666666666666,0.0,0.6666666666666666,TRUE
INT1_08-05-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_05_2016_INT1_11min.mp4,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,3.5,0.0,3.75,0.0,INT1,498.98,NaN,357.8275,530.575,23.25,2016-08-05,0,0,RE,INT,1.0,2.75,0.0,2.75,FALSE
INT1_08-08-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_08_2016_INT1_11min.mp4,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,20.0,4.0,0.0,4.0,0.0,INT1,416.0966666666667,NaN,458.0966666666667,482.90333333333336,28.0,2016-08-08,0,0,RE,INT,1.0,1.3333333333333333,0.3333333333333333,1.0,TRUE
INT1_08-15-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_15_2016_INT1_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,13.666666666666666,3.3333333333333335,0.0,3.6666666666666665,0.3333333333333333,INT1,515.28,NaN,162.80333333333334,415.17,20.666666666666668,2016-08-15,0,0,SK,INT,0.6666666666666666,0.0,0.0,0.0,TRUE
INT1_08-26-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_26_2016_INT1_11min.mp4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.333333333333332,4.0,0.0,4.0,0.0,INT1,419.78,NaN,280.64,550.8733333333333,24.333333333333332,2016-08-26,0,0,RE,INT,0.0,1.0,0.0,1.0,TRUE
INT1_09-07-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_07_2016_INT1_11min.mp4,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.333333333333332,3.6666666666666665,0.0,2.6666666666666665,0.0,INT1,590.1600000000001,NaN,441.28666666666663,507.5733333333333,22.666666666666668,2016-09-07,0,0,SK,INT,0.0,0.6666666666666666,0.0,0.6666666666666666,TRUE
INT1_09-15-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_15_2016_INT1_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.333333333333332,3.6666666666666665,0.0,3.0,0.0,INT1,620.5033333333333,NaN,387.49,508.24,29.0,2016-09-15,"Two courts by one male (included one wiggle), one court by another male to different female",0,RE,INT,2.0,0.0,0.0,0.0,TRUE
INT1_09-22-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_22_2016_INT1_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,24.333333333333332,3.6666666666666665,0.0,1.6666666666666667,0.0,INT1,582.2566666666667,NaN,454.07000000000005,452.75333333333333,29.666666666666668,2016-09-22,0,0,RE,INT,0.6666666666666666,0.0,0.0,0.0,TRUE
INT1_09-29-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_29_2016_INT1_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,4.0,0.0,4.0,0.0,INT1,551.38,NaN,465.0733333333333,545.2033333333334,24.0,2016-09-29,0,0,RE,INT,2.0,0.0,0.0,0.0,TRUE
INT1_10-06-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_06_2016_INT1_11min.mp4,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,20.0,4.0,0.0,3.5,0.0,INT1,515.5583333333333,NaN,523.7666666666667,457.20166666666665,27.5,2016-10-06,"One male courted a female 3 times, one male courted a juvenile twice",0,RE,INT,2.6666666666666665,1.5,0.0,1.5,FALSE
INT1_10-11-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_11_2016_INT1_11min.mp4,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,16.0,4.0,0.0,4.0,0.0,INT1,655.07,NaN,510.65000000000003,543.6233333333333,24.0,2016-10-11,0,0,RE,INT,3.3333333333333335,0.6666666666666666,0.0,0.6666666666666666,TRUE
INT1_10-18-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_18_2016_INT1_11min.mp4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,9.666666666666666,2.6666666666666665,0.0,4.0,0.0,INT1,681.7099999999999,NaN,417.27666666666664,374.5133333333333,16.333333333333332,2016-10-18,0,0,RE,INT,2.6666666666666665,1.0,0.0,1.0,TRUE
INT1_11-03-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_03_2016_INT1_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.3333333333333333,1.0,0.0,13.0,3.3333333333333335,0.0,4.0,0.0,INT1,982.4166666666666,NaN,835.0466666666666,561.1833333333334,20.333333333333332,2016-11-03,"One male courted one female 4 times, left side of tank",0,RE,INT,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.0,TRUE
INT1_11-07-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_07_2016_INT1_11min.mp4,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,5.0,3.3333333333333335,0.0,3.0,0.3333333333333333,INT1,681.2933333333333,NaN,536.03,518.01,11.333333333333334,2016-11-07,0,0,SK,INT,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,TRUE
INT1_11-15-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_15_2016_INT1_11min.mp4,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,9.0,3.6666666666666665,0.0,3.6666666666666665,0.0,INT1,533.3666666666667,NaN,413.83666666666664,487.75,16.333333333333332,2016-11-15,0,0,SK,INT,0.0,2.3333333333333335,2.3333333333333335,0.0,TRUE
INT1_11-17-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_17_2016_INT1_11min.mp4,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,3.0,0.0,16.0,2.3333333333333335,0.0,3.3333333333333335,0.0,INT1,356.91666666666663,NaN,158.32999999999998,541.2566666666667,21.666666666666668,2016-11-17,one male courting juvenile female continuously,0,RE,INT,3.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,TRUE
INT2_06-07-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/06_07_2016_INT2_1min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.5,2.5,0.0,3.0,0.0,INT2,1034.64,NaN,603.34,388.12,9.0,2016-06-07,,NA,NA,INT,0.5,0.0,0.0,0.0,FALSE
INT2_06-17-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/06_17_2016_INT2_11min.mp4,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,3.3333333333333335,0.0,3.0,0.0,INT2,690.08,NaN,382.245,NaN,7.0,2016-06-17,,0,Quin Hricik,INT,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,TRUE
INT2_06-27-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/06_27_2016_INT2_11min.mp4,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.0,0.0,4.666666666666667,2.6666666666666665,0.0,3.6666666666666665,0.0,INT2,723.12,NaN,731.4266666666666,461.62333333333333,11.0,2016-06-27,,0,Quin Hricik,INT,2.0,0.6666666666666666,0.0,0.3333333333333333,TRUE
INT2_07-08-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/07_08_2016_INT2_11min.mp4,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,2.3333333333333335,0.0,3.0,4.0,0.0,4.0,0.0,INT2,637.42,NaN,291.83,648.4866666666667,11.0,2016-07-08,"Intermediate male ""sneak attacked"" the female",0,RE,INT,2.3333333333333335,1.0,0.3333333333333333,0.6666666666666666,TRUE
INT2_07-22-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copeied from the mollusk 8_30_16/short_videos/07_22_2016_INT2_11min.mp4,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.3333333333333333,0.0,6.666666666666667,2.6666666666666665,0.0,4.0,0.0,INT2,695.2133333333333,NaN,502.2,458.8666666666667,13.333333333333334,2016-07-22,0,0,RE,INT,1.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,TRUE
INT2_07-25-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copeied from the mollusk 8_30_16/short_videos/07_25_2016_INT2_11min.mp4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6666666666666665,2.6666666666666665,0.0,4.0,0.0,INT2,466.13,NaN,378.17333333333335,260.84,9.333333333333334,2016-07-25,0,0,RE,INT,1.0,1.0,0.0,1.0,TRUE
INT2_08-05-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_05_2016_INT2_11min.mp4,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,4.0,0.0,6.0,3.0,0.0,3.3333333333333335,0.0,INT2,476.51,NaN,322.84,501.2233333333333,12.333333333333334,2016-08-05,0,0,RE,INT,4.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,TRUE
INT2_08-08-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_08_2016_INT2_11min.mp4,0.0,0.0,1.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,2.3333333333333335,0.0,5.333333333333333,3.3333333333333335,0.0,3.6666666666666665,0.0,INT2,408.93333333333334,NaN,488.81,198.79666666666668,12.333333333333334,2016-08-08,0,0,RE,INT,2.3333333333333335,1.6666666666666667,0.3333333333333333,1.3333333333333333,TRUE
INT2_08-19-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_19_2016_INT2_11min.mp4,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,3.3333333333333335,0.0,3.6666666666666665,0.0,INT2,724.28,NaN,308.4166666666667,502.15,17.0,2016-08-19,0,0,RE,INT,2.0,1.3333333333333333,0.0,1.3333333333333333,TRUE
